,Pan,Label,MSW05_Order,MSW05_Genus,MSW05_Species,AnnualBP,X1.1_ActivityCycle,X5.1_AdultBodyMass_g,X8.1_AdultForearmLen_mm,X13.1_AdultHeadBodyLen_mm,X2.1_AgeatEyeOpening_d,X3.1_AgeatFirstBirth_d,X18.1_BasalMetRate_mLO2hr,X5.2_BasalMetRateMass_g,X6.1_DietBreadth,X9.1_GestationLen_d,X12.1_HabitatBreadth,X14.1_InterbirthInterval_d,X15.1_LitterSize,X16.1_LittersPerYear,X17.1_MaxLongevity_m,X5.3_NeonateBodyMass_g,X13.2_NeonateHeadBodyLen_mm,X21.1_PopulationDensity_n.km2,X10.1_PopulationGrpSize,X23.1_SexualMaturityAge_d,X10.2_SocialGrpSize,X12.2_Terrestriality,X6.2_TrophicLevel,X25.1_WeaningAge_d,X5.4_WeaningBodyMass_g,X13.3_WeaningHeadBodyLen_mm,X5.5_AdultBodyMass_g_EXT,X5.6_NeonateBodyMass_g_EXT,X26.1_GR_Area_km2,X26.2_GR_MaxLat_dd,X26.3_GR_MinLat_dd,X26.4_GR_MidRangeLat_dd,X26.5_GR_MaxLong_dd,X26.6_GR_MinLong_dd,X26.7_GR_MidRangeLong_dd,X27.1_HuPopDen_Min_n.km2,X27.2_HuPopDen_Mean_n.km2,X27.3_HuPopDen_5p_n.km2,X27.4_HuPopDen_Change,X28.1_Precip_Mean_mm,X28.2_Temp_Mean_01degC,X30.1_AET_Mean_mm,X30.2_PET_Mean_mm,Log10.mass_specific_production.,WOS_HITS.x,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,ForStrat.Value,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,BodyMass.Value,torp,mig,IUCN,WOS_HITS.y,aridity,BodySizeRatio,postnatGR,RelAgeSexMat,sppdens,spp.dens.per.km,Craseonycteridae,Emballonuridae,Furipteridae,Hipposideridae,Megadermatidae,Molossidae,Mormoopidae,Mystacinidae,Myzopodidae,Natalidae,Noctilionidae,Nycteridae,Phyllostomidae,Pteropodidae,Rhinolophidae,Rhinopomatidae,Thyropteridae,Vespertilionidae
31,Myotis_chinensis,0,Chiroptera,Myotis,chinensis,NA,NA,41.99,65,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,14.00564233,28.57,17.35,22.96,119.95,97.61,108.78,1,5.490919233,46,0.06,118.99,156.31,1046.22,1163.47,NA,7,100,0,0,0,0,0,0,0,0,0,A,1,0,0,42,NA,NA,NA,2.079441542,0.102271653,NA,NA,NA,405,153.4404607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,Myotis_daubentonii,0,Chiroptera,Myotis,daubentonii,NA,NA,7.63,36.59,44.4,NA,NA,NA,NA,2,55.14,1,NA,1.21,1,336,0.693147181,29.19,NA,NA,371.23,NA,2,3,35.33,1.702928256,NA,NA,NA,16.51182134,63.01,26.73,44.87,145.82,-10.47,67.67,0,4.278608675,0,0.00965,46.1,21.71,426.22,515.06,-0.060166823,196,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.63,3,2,LC,5.283203729,0.089504135,11.00776316,0.028581406,0.036828373,472,168.3263593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,Myotis_davidii,0,Chiroptera,Myotis,davidii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.74,NA,NA,NA,1.386294361,NA,NA,NA,NA,149,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,Myotis_fimbriatus,0,Chiroptera,Myotis,fimbriatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.52019885,26.8,22.25,24.53,118.38,113.73,116.06,83,5.906913777,109,0.07,114.1,172.79,1135.7,1187.92,NA,8,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.74,NA,NA,NA,2.197224577,0.096050239,NA,NA,NA,212,86.7394271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,Nanonycteris_veldkampii,1,Chiroptera,Nanonycteris,veldkampii,NA,NA,21.89,48,NA,NA,NA,NA,NA,NA,NA,1,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,14.1437172,10.81,3.52,7.16,19.11,-12.49,3.3,3,4.486274031,8,0.11,140.81,259.24,1164.08,1580.71,NA,0,0,0,0,0,0,0,0,100,0,0,Ar,1,0,0,21.89,NA,NA,NA,0,0.089080223,NA,NA,NA,424,160.0440567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,Nycteris_hispida,0,Chiroptera,Nycteris,hispida,NA,NA,7.98,38.99,NA,NA,NA,NA,NA,NA,91.24,1,NA,0.99,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,16.45860772,15.84,-28.63,-6.39,51.41,-17.53,16.93,0,3.64805746,1,0.13,98.96,241.03,975.18,1564.52,NA,3,80,10,10,0,0,0,0,0,0,0,A,1,0,0,8.63,NA,NA,NA,1.386294361,0.063252627,NA,NA,NA,907,323.830427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,Pipistrellus_javanicus,0,Chiroptera,Pipistrellus,javanicus,NA,NA,4.92,32.72,NA,NA,NA,NA,NA,NA,71.48,1,NA,2.29,NA,NA,-0.020202707,23.6,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,15.3204902,35.82,-10.37,12.72,127.3,68.31,97.81,1,5.410127042,6,0.1,147.9,214.91,1053.77,1451.96,NA,5,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.29,NA,NA,NA,1.791759469,0.10186231,-243.5317169,NA,NA,979,358.7143378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,Pipistrellus_pipistrellus,1,Chiroptera,Pipistrellus,pipistrellus,1,NA,5.3,31.46,39.98,4.8,NA,NA,NA,1,44,1,NA,1.37,1,200.4,0.246860078,20.64,NA,8.01301211,248.48,NA,2,3,33.44,1.358409158,NA,NA,NA,16.0342128,61.5,25.38,43.44,97.96,-10.47,43.74,0,4.62575682,5,0.03,48,81.94,424.73,709.6,0.002394299,820,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.69,3,1,LC,6.710523109,0.067643743,21.46965214,0.033240104,0.041330672,806,290.479264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,Ptenochirus_jagori,0,Chiroptera,Ptenochirus,jagori,NA,NA,79.18,84.34,NA,NA,243.33,NA,NA,1,125.14,1,NA,1,2,96,2.856470206,NA,NA,NA,251.71,5.5,2,1,89.99,NA,NA,NA,NA,12.42408763,19,5.01,12,126.6,119.73,123.16,19,5.465525286,32,0.09,199.19,241.88,1471.18,1731.81,NA,6,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,77.25,NA,NA,NA,1.945910149,0.115018391,27.71952595,NA,0.087399306,155,61.51679446,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,Rhinolophus_affinis,1,Chiroptera,Rhinolophus,affinis,1,NA,13.7,52.17,NA,NA,NA,NA,NA,1,NA,1,NA,0.99,2,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,15.5316875,33.18,-10.32,11.43,123.16,77.55,100.35,1,5.358894928,8,0.08,150.25,191.86,1133.43,1336.57,NA,15,100,0,0,0,0,0,0,0,0,0,A,1,0,0,13.63,NA,NA,NA,2.772588722,0.112414614,NA,NA,NA,803,292.7577324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,Rhinolophus_arcuatus,0,Chiroptera,Rhinolophus,arcuatus,NA,NA,8.98,45.74,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,12.69552237,18.65,-7.97,5.34,145.32,100.18,122.75,1,5.160261468,5,0.11,247.96,226.12,1556.3,1713.29,NA,4,100,0,0,0,0,0,0,0,0,0,A,1,0,0,8.75,NA,NA,NA,1.609437912,0.144727396,NA,NA,NA,533,209.7393542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,Rhinolophus_ferrumequinum,0,Chiroptera,Rhinolophus,ferrumequinum,NA,NA,22.59,63.68,NA,NA,1277.5,NA,NA,1,91.24,1,NA,0.98,1,360,1.729884066,NA,NA,NA,827.69,NA,2,3,45.87,NA,NA,NA,NA,15.7321014,53.47,23.49,38.48,142.07,-9.49,66.28,0,5.089877682,6,0.07,59.9,108.69,510.66,954.79,NA,293,100,0,0,0,0,0,0,0,0,0,A,1,0,0,21.06,3,1,LC,5.683579767,0.062736309,13.05867858,NA,0.076637963,853,309.539855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,Rhinolophus_pearsonii,0,Chiroptera,Rhinolophus,pearsonii,NA,NA,11.55,52,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,15.04741559,34.04,12.12,23.08,120.39,77.69,99.04,1,5.369521126,5,0.07,132.63,162.99,1013.68,1220.18,NA,2,100,0,0,0,0,0,0,0,0,0,A,1,0,0,11.55,NA,NA,NA,1.098612289,0.108697077,NA,NA,NA,572,210.9762026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,Rhinolophus_pusillus,0,Chiroptera,Rhinolophus,pusillus,NA,NA,5.15,37.59,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,13.03811235,30.75,9.95,20.35,119.25,76.23,97.74,1,5.655921878,11,0.08,101.35,198.87,924.58,1349.44,NA,15,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.15,NA,NA,NA,2.772588722,0.075105229,NA,NA,NA,812,316.2145489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,Rhinolophus_rufus,0,Chiroptera,Rhinolophus,rufus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.32056565,18.65,5.55,12.1,126.6,119.74,123.17,19,5.436077306,32,0.1,204.58,240.16,1470.06,1728,NA,3,100,0,0,0,0,0,0,0,0,0,A,1,0,0,30,NA,NA,NA,1.386294361,0.118391204,NA,NA,NA,105,41.81151585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,Rhinolophus_sinicus,0,Chiroptera,Rhinolophus,sinicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6768293,33.93,18.94,26.44,120.49,76.92,98.7,1,5.616625633,9,0.07,127.05,150.11,990.55,1121.64,NA,12,80,0,0,0,0,0,0,0,10,10,A,1,0,0,10.62,NA,NA,NA,2.564949357,0.113271638,NA,NA,NA,486,180.920011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,Rousettus_leschenaultii,1,Chiroptera,Rousettus,leschenaultii,2,NA,84.88,82.25,NA,NA,278.81,NA,NA,3,121.66,1,NA,1.01,2,NA,2.48490665,NA,NA,6.624065228,322.24,NA,2,2,52.34,3.610917913,NA,NA,NA,15.45507589,35.35,-8.96,13.19,117.84,67.64,92.74,1,5.663481178,10,0.09,127.94,230.14,946.42,1436.72,-0.055252277,9,0,0,0,0,0,0,60,40,0,0,Ar,1,0,0,84.88,1,2,LC,2.302585093,0.089050058,34.15822482,0.021513398,NA,760,277.5812099,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,Scotophilus_kuhlii,1,Chiroptera,Scotophilus,kuhlii,1,NA,20.31,51.4,NA,NA,365,NA,NA,1,110,1,NA,1.5,1,NA,1.871802177,NA,NA,4.744932128,242.64,NA,2,3,38.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,100,0,0,0,0,0,0,0,0,0,A,1,0,0,20.73,NA,NA,NA,2.708050201,NA,10.8505056,NA,NA,1027,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,Myotis_ricketti,1,Chiroptera,Myotis,ricketti,NA,NA,NA,56.49,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,26.19,NA,13.5876492,37.81,21.66,29.74,121.66,98.79,110.23,45,5.929163521,100.5,0.06,106.94,150.94,1000.2,1099.26,NA,15,100,0,0,0,0,0,0,0,0,0,A,1,0,0,7.74,NA,NA,NA,2.772588722,0.097283627,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,Acerodon_celebensis,0,Chiroptera,Acerodon,celebensis,NA,NA,384.84,133.5,201.25,NA,NA,NA,NA,NA,NA,1,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,12.06459145,3.74,-6.49,-1.37,126.34,118.75,122.55,5,4.539884719,17,0.07,229.41,215.47,1812.6,1909.15,NA,3,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,390,NA,NA,NA,1.386294361,0.120163424,NA,NA,NA,160,64.24993646,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51,Acerodon_humilis,0,Chiroptera,Acerodon,humilis,NA,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,352.43,NA,4.482437421,4.04,3.81,3.93,126.73,126.6,126.67,109,4.700480366,109,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,462.47,NA,NA,NA,0.693147181,NA,NA,NA,NA,23,15.33162676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,Acerodon_jubatus,0,Chiroptera,Acerodon,jubatus,NA,NA,1087.04,188.04,NA,NA,NA,NA,NA,2,NA,1,NA,1,1,NA,NA,NA,NA,6.907755279,NA,NA,2,1,NA,NA,NA,NA,NA,12.47480784,18.65,5.55,12.1,126.6,119.74,123.17,19,5.477049154,34,0.1,202.52,242.33,1471.66,1734.15,NA,2,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,1075,NA,NA,NA,1.098612289,0.116783439,NA,NA,NA,144,57.05882584,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53,Acerodon_leucotis,0,Chiroptera,Acerodon,leucotis,NA,NA,NA,139.95,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,352.07,NA,9.459764348,12.33,7.8,10.06,120.34,116.93,118.63,22,3.791661649,25,0.21,224,249.78,NA,NA,NA,2,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,462.47,NA,NA,NA,1.098612289,NA,NA,NA,NA,67,29.81690455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54,Acerodon_mackloti,0,Chiroptera,Acerodon,mackloti,NA,NA,467.93,145.5,NA,NA,NA,NA,NA,1,NA,1,NA,0.98,NA,NA,NA,NA,NA,5.991464547,NA,NA,2,1,NA,NA,NA,NA,NA,11.22219769,-8.06,-10.37,-9.22,127.3,115.83,121.57,23,4.682871694,23,0.08,204.54,243.2,NA,NA,NA,1,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,470.33,NA,NA,NA,0.693147181,NA,NA,NA,NA,92,38.04964542,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55,Aethalops_aequalis,0,Chiroptera,Aethalops,aequalis,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,NA,9.936352534,6.4,3.81,5.11,117.13,115.04,116.08,3,3.305420426,3,0.25,270.73,225.8,1794.08,1862.13,NA,1,0,0,0,0,0,0,50,50,0,0,Ar,1,0,0,15,NA,NA,NA,0.693147181,0.145387272,NA,NA,NA,204,88.84243513,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56,Aethalops_alecto,0,Chiroptera,Aethalops,alecto,NA,NA,15,46.49,NA,NA,NA,NA,NA,NA,NA,1,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,11.61652492,5.16,-8.96,-1.89,116.73,99.87,108.3,12,5.646577001,17,0.11,250.35,242.64,1724.94,1820.8,NA,3,0,0,0,0,0,0,70,30,0,0,Ar,1,0,0,15,NA,NA,NA,1.386294361,0.137494508,NA,NA,NA,375,152.9096476,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57,Alionycteris_paucidentata,0,Chiroptera,Alionycteris,paucidentata,NA,NA,16.24,44.61,63.8,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,5.131672289,7.92,7.79,7.86,124.51,124.38,124.45,110,4.983606622,110,0.06,187,200,1589.5,1723.5,NA,1,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,16.15,NA,NA,NA,0.693147181,0.108500145,NA,NA,NA,73,44.63653541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58,Ametrida_centurio,0,Chiroptera,Ametrida,centurio,NA,NA,10.61,29,NA,NA,NA,NA,NA,1,NA,1,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,15.33660871,12.19,-16.56,-2.18,-46.31,-71.54,-58.93,0,2.385086315,0,0.13,159.06,250.29,1385.28,1616.68,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,10.33,NA,NA,NA,0,0.098386817,NA,NA,NA,622,227.8185748,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59,Amorphochilus_schnablii,0,Chiroptera,Amorphochilus,schnablii,NA,NA,NA,35.99,NA,NA,NA,NA,NA,1,NA,1,NA,0.99,1,NA,NA,7.5,NA,NA,NA,NA,2,3,NA,NA,NA,7.2,0.06,12.98867348,-0.56,-21.74,-11.15,-68.67,-81.35,-75.01,0,4.118549251,0,0.07,34.8,102.52,513.18,1285.52,NA,2,100,0,0,0,0,0,0,0,0,0,A,1,0,0,3.3,NA,NA,NA,1.098612289,0.027070757,NA,NA,NA,187,72.93070701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Anoura_caudifer,0,Chiroptera,Anoura,caudifer,NA,NA,10.81,36.25,58.32,NA,NA,35.07,11.5,3,107.97,1,NA,0.99,NA,NA,0.760805829,20.89,NA,2.014903021,NA,NA,2,2,NA,NA,NA,NA,NA,15.98519257,12.46,-28.72,-8.12,-37.43,-79.94,-58.68,0,3.340739413,0,0.11,150.88,230.85,1319.22,1527.5,NA,9,30,0,0,0,0,0,30,40,0,0,Ar,1,0,0,10.81,NA,NA,NA,2.302585093,0.098775777,14.20861879,NA,NA,1014,365.8453652,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61,Anoura_cultrata,0,Chiroptera,Anoura,cultrata,NA,NA,17.39,42.8,NA,NA,NA,NA,NA,3,NA,1,NA,1.22,NA,NA,1.294727168,37.05,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,14.44312658,12.46,-15.86,-1.7,-63.79,-84.98,-74.38,0,3.755836922,1,0.13,164.27,232.11,1355.35,1560.16,NA,5,30,0,0,0,0,0,30,40,0,0,Ar,1,0,0,16.85,NA,NA,NA,1.791759469,0.105290483,13.43140117,NA,NA,658,246.4217694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62,Anoura_geoffroyi,0,Chiroptera,Anoura,geoffroyi,NA,NA,15.15,42.66,NA,NA,NA,NA,NA,3,125.14,1,NA,0.99,1,120,1.60743591,NA,NA,NA,NA,NA,2,2,62.5,2.109000344,NA,NA,NA,15.97092502,25.97,-25.46,0.25,-34.79,-108.83,-71.81,0,3.827771453,0,0.1,128.98,221.14,1191.28,1510.91,-0.268850227,32,30,0,0,0,0,0,30,40,0,0,Ar,1,0,0,14.62,1,1,LC,3.496507561,0.085365773,9.424948085,0.008025031,NA,1250,451.1381503,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
63,Anoura_latidens,0,Chiroptera,Anoura,latidens,NA,NA,15.06,43,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,13.0171894,12.2,6.99,9.59,-60.78,-72.77,-66.77,0,4.11968737,1,0.13,102.16,254.58,1303.89,1742.17,NA,2,30,0,0,0,0,0,30,40,0,0,Ar,1,0,0,14.65,NA,NA,NA,1.098612289,0.058639513,NA,NA,NA,541,210.8117395,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64,Anoura_luismanueli,0,Chiroptera,Anoura,luismanueli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.08903806,9.96,7.74,8.85,-69.33,-72.31,-70.82,8,4.176078147,8,0.09,115.45,221.72,1354.33,1644.07,NA,1,30,0,0,0,0,0,30,40,0,0,Ar,1,0,0,14.05,NA,NA,NA,0.693147181,0.070222071,NA,NA,NA,288,124.5971417,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
65,Anthops_ornatus,0,Chiroptera,Anthops,ornatus,NA,NA,NA,49.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,17.94,NA,9.64046297,-6.08,-9.94,-8.01,160.83,155.23,158.03,13,2.722610352,13,0.16,189.75,262.79,NA,NA,NA,0,100,0,0,0,0,0,0,0,0,0,A,1,0,0,8,NA,NA,NA,0,NA,NA,NA,NA,45,19.85905251,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Antrozous_pallidus,0,Chiroptera,Antrozous,pallidus,NA,NA,22.24,54.53,NA,6.25,NA,18.7,22,2,59.01,1,NA,1.78,NA,109.2,1.128171091,NA,NA,4.094344562,NA,NA,2,3,61.1,2.577181926,NA,NA,NA,15.2574247,50.09,18.99,34.54,-74.13,-124.56,-99.34,0,3.432696049,0,0.09,36.48,136.23,460.29,1072.88,NA,115,80,0,20,0,0,0,0,0,0,0,G,1,0,0,20.8,2,1,LC,4.753590191,0.034001939,19.71332201,0.023715398,NA,528,193.7567573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,Aproteles_bulmerae,0,Chiroptera,Aproteles,bulmerae,NA,NA,623.91,166.24,245.47,NA,NA,NA,NA,2,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,11.10741541,-4.66,-6.94,-5.8,145.87,140.28,143.07,1,2.758743315,1,0.17,354.23,171.17,1655.43,1662.62,NA,4,0,0,0,0,0,0,80,20,0,0,Ar,1,0,0,600,NA,NA,NA,1.609437912,0.213055298,NA,NA,NA,117,48.59585113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68,Ardops_nichollsi,0,Chiroptera,Ardops,nichollsi,NA,NA,19.23,48.56,NA,NA,NA,NA,NA,1,NA,1,NA,0.99,2,NA,0.924258902,36.29,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,8.410545181,17.53,13.11,15.32,-60.81,-63,-61.9,0,5.37745197,0,0.04,NA,NA,NA,NA,NA,5,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,17.16,NA,NA,NA,1.791759469,NA,20.80585858,NA,NA,23,10.80072693,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69,Arielulus_aureocollaris,0,Chiroptera,Arielulus,aureocollaris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.47443747,20.28,19.84,20.06,99.34,98.9,99.12,6,3.258481079,6,0.07,129.49,206.51,1097.75,1556.27,NA,0,100,0,0,0,0,0,0,0,0,0,A,1,0,0,10.4,NA,NA,NA,0,0.083205356,NA,NA,NA,211,104.897424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,Arielulus_circumdatus,0,Chiroptera,Arielulus,circumdatus,NA,NA,10.4,40.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,13.08991469,28.35,-7.35,10.49,108.23,87.07,97.65,1,5.135327738,2,0.08,166.35,159.27,1086.79,1289.73,NA,1,100,0,0,0,0,0,0,0,0,0,A,1,0,0,10.4,NA,NA,NA,0.693147181,0.128980484,NA,NA,NA,498,193.6355297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,Arielulus_cuprosus,0,Chiroptera,Arielulus,cuprosus,NA,NA,NA,35.49,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,6.91,NA,3.265377659,5.9,5.85,5.88,117.96,117.91,117.94,58,4.077537444,58,0.28,265,267,1738,1749,NA,0,100,0,0,0,0,0,0,0,0,0,A,1,0,0,10.4,NA,NA,NA,0,0.151515152,NA,NA,NA,146,123.3758932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,Arielulus_societatis,0,Chiroptera,Arielulus,societatis,NA,NA,NA,38.49,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,8.72,NA,8.879643625,5.35,3.93,4.64,101.91,101.28,101.59,7,4.077706921,7,0.08,203.61,242.25,1656.57,1759.97,NA,0,100,0,0,0,0,0,0,0,0,0,A,1,0,0,8.03,NA,NA,NA,0,0.115689472,NA,NA,NA,210,96.16435097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,Arielulus_torquatus,0,Chiroptera,Arielulus,torquatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.49313304,25.29,21.9,23.6,122,120.04,121.02,70,6.518557143,73,0.03,160.5,165.8,NA,NA,NA,2,100,0,0,0,0,0,0,0,0,0,A,1,0,0,10.4,NA,NA,NA,1.098612289,NA,NA,NA,NA,68,28.92729449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
